geoid,foreign_born_rate,spanish_at_home_rate,avg_household_size
48201312601,0.20112893642305407,0.11250766400980994,1.71
48201251504,0.10691375623663578,0.08399152379117704,3.12
48201421900,0.14822069866144302,0.06609808102345416,3.04
48201410705,0.25556544968833483,0.16322869955156952,1.55
48201454504,0.36032931265556195,0.04058893752487067,2.16
48201451604,0.34035383319292334,0.10895741556534508,2.09
48201522102,0.3413503971756399,0.5613820142122029,3.55
48201522001,0.16448260280162674,0.14081733136386015,2.01
48201333906,0.40458683473389356,0.576036036036036,3.71
48201430102,0.2555666334330342,0.11348740945153502,2.13
48201510602,0.29464285714285715,0.15971447691278162,1.69
48201510801,0.19973486522315512,0.082312591866732,1.9
48201510901,0.236979969183359,0.07310565635005337,2.4
48201422403,0.3643137254901961,0.3734991423670669,2.59
48201350300,0.13874841972187105,0.3244306078977552,3.21
48201350500,0.2375195562508889,0.35079656862745096,3.13
48201411901,0.11272727272727273,0.055002370791844474,2.44
48201251505,0.04037509768168794,0.07309236947791165,2.59
48201330901,0.1534447772731665,0.06625891946992865,2.49
48201421802,0.15006252605252188,0.07086267605633803,2.53
48201423500,0.37710736468500444,0.32431192660550456,2.96
48201530900,0.0828693790149893,0.18469656992084432,2.54
48201531100,0.07376126126126126,0.2658305292138269,2.62
48201531400,0.12482468443197756,0.2974032337089662,2.3
48201980100,,,
48201511400,0.05994043186895011,0.1220125786163522,2.03
48201431701,0.27759036144578314,0.15467980295566502,1.6
48201431702,0.19171348314606743,0.146779303062302,2.22
48201431804,0.39414934565050036,0.14469453376205788,1.79
48201510902,0.17152329436398533,0.24728682170542635,2.05
48201510802,0.1959531416400426,0.11514253980007405,1.9
48201431506,0.31625131625131625,0.13989071038251366,1.58
48201510601,0.12935323383084577,0.10345873786407767,1.66
48201510302,0.15537047673750717,0.18493803622497618,2.4
48201312902,0.03220409870347135,0.03292005130397606,1.87
48201410202,0.20794871794871794,0.1375,1.93
48201411507,0.10475311490539917,0.14756446991404013,1.64
48201411301,0.25651720542231493,0.14820759764579988,1.49
48201410502,0.1870052770448549,0.12564190345771997,1.8
48201332500,0.29970674486803517,0.4343108504398827,3.03
48201450700,0.12321584619866006,0.027973096912259247,3.12
48201450900,0.21379805964786203,0.19700460829493088,1.97
48201451200,0.3097472924187726,0.09821088694328131,2.69
48201312700,0.19799389446140428,0.07838695061169007,1.88
48201511302,0.06591413021568232,0.07243460764587525,2.09
48201410601,0.21300026860059093,0.12919688423314532,1.3
48201511201,0.16462585034013605,0.14170927684441198,2.02
48201521600,0.3583445491251682,0.6838464199239017,3.07
48201340102,0.2449981811567843,0.3352283865908645,3.03
48201451302,0.13460356484326982,0.0822970007315289,2.93
48201310102,0.08833333333333333,0.07834507042253522,1.69
48201312200,0.06028589185829708,0.14220482713633398,2.2
48201312400,0.07666015625,0.07808433107756377,1.99
48201421700,0.27670869276708693,0.23017543859649123,2.56
48201313102,0.2956959195081051,0.1322314049586777,1.73
48201312602,0.2389837236998809,0.05020746887966805,1.92
48201312502,0.1986596457635232,0.24132804757185333,1.4
48201410703,0.22528433945756782,0.05979760809567617,1.56
48201410802,0.1693268563497571,0.14477611940298507,1.8
48201410501,0.10136986301369863,0.09988649262202043,1.8
48201411003,0.15918611609814481,0.035781544256120526,1.86
48201411002,0.19623161764705882,0.0691764705882353,1.66
48201411503,0.18649789029535865,0.1277468502783475,1.78
48201411001,0.17732884399551066,0.0668439042916825,1.52
48201411801,0.3003921568627451,0.1540277367955149,2.12
48201431403,0.17437923250564333,0.06868451688009314,1.83
48201432004,0.4018830525272547,0.0944206008583691,2.3
48201431504,0.1318417898521774,0.042136003337505216,2.31
48201431503,0.2544662309368192,0.2713498622589532,1.95
48201980300,0.18848526387936942,0.12491420727522307,3.6
48201350201,0.1125098347757671,0.2945881098373767,3.35
48201432600,0.2456935630099728,0.22610966057441254,2.59
48201453604,0.5458344942881025,0.5595781071835804,3.36
48201451606,0.4424723649385023,0.1473889702293802,3.1
48201412000,0.13877978528410578,0.0568426724137931,2.1
48201411802,0.30418943533697634,0.04047058823529412,1.68
48201310101,0.1528179190751445,0.280695126558368,1.9
48201510301,0.09321317938608843,0.06696969696969697,2.08
48201100001,0.2344522065087749,0.15755855216465578,1.39
48201340702,0.11289072591061741,0.24,2.75
48201511100,0.21672240802675585,0.15882806476484193,1.93
48201210600,0.24062788550323178,0.32055399437976717,2.28
48201333802,0.2697788697788698,0.6048581494529947,3.11
48201542305,0.17496324301617308,0.4158129175946548,3.26
48201420400,0.14728056004308024,0.23197492163009403,2.19
48201451006,0.21906693711967545,0.13831615120274915,2.03
48201451301,0.27600796416127427,0.1641829393627955,2.14
48201413302,0.18683651804670912,0.04970841432935296,2.17
48201543201,0.34824902723735407,0.32544280748220494,2.49
48201450402,0.23349797934440952,0.22744186046511627,1.9
48201531000,0.09826934553411577,0.13949912126537786,2.39
48201252003,0.09531235666452618,0.2043915650996324,3.14
48201312501,0.1382915173237754,0.06779661016949153,1.94
48201510702,0.17338513841670714,0.059625212947189095,2.26
48201340201,,,
48201340202,0.24326866549088771,0.09837933654089642,2.91
48201341304,0.39209332469215813,0.04332634521313766,1.98
48201510701,0.23140877598152426,0.17022285443338075,1.65
48201251401,0.12100840336134454,0.16,3.43
48201413000,0.22179363548698167,0.0436105476673428,2.21
48201420800,0.2350653941322022,0.11272863008585293,3.08
48201411100,0.25197709299154625,0.12573508821058527,2.33
48201411200,0.16058823529411764,0.04445761707172496,2.08
48201411400,0.11352657004830918,0.06681112314915132,2.39
48201411600,0.1525302922309337,0.06462093862815885,1.91
48201423201,0.2459141011022425,0.41360437842064113,2.86
48201412202,0.284324942791762,0.0671203216826477,2.47
48201431600,0.14991624790619765,0.10915898617511521,1.91
48201340400,0.16542056074766356,0.10028382213812677,2.33
48201541701,0.3507777293211223,0.3154770963323695,4.02
48201251300,0.07152720243026787,0.1287001287001287,2.89
48201251701,0.10192183113798316,0.15109343936381708,3.25
48201250403,0.13119084305524983,0.22444291293360902,2.69
48201251100,0.09280430396772024,0.13340399757722593,2.96
48201250902,0.0655255878284924,0.041032073105178285,2.88
48201410101,0.07569011576135352,0.12105007292173067,2.04
48201410602,0.21647147714393652,0.1991375931007448,1.49
48201980700,0.13110788582486696,0.1167618059159315,1.55
48201510202,0.17727688090161436,0.17940619077700568,1.69
48201410201,0.1384083044982699,0.2370242214532872,1.35
48201510201,0.13673469387755102,0.09835373575348248,1.73
48201431001,0.22120168388825107,0.22997094229970944,2.34
48201431002,0.07450331125827815,0.0273109243697479,2.47
48201452103,0.3356779992184447,0.18723404255319148,3.32
48201412902,0.24717336683417085,0.17474447741510057,2.64
48201412901,0.3627348643006263,0.25682773109243695,1.86
48201320902,0.46132971506105835,0.7875329236172081,3.18
