geoid,zero_vehicle_rate,renter_occupied_rate
48201421103,0.16417910447761194,0.9867330016583747
48201422303,0.21408045977011494,0.9504310344827587
48201422601,0.33102386451116245,0.565050038491147
48201423203,0.08383233532934131,0.6754491017964072
48201423303,0.384418901660281,0.9310344827586207
48201432005,0.11262135922330097,0.8970873786407767
48201432102,0.14947156517362858,0.8062405636638148
48201432704,0.24486301369863014,0.9623287671232876
48201432706,0.30547945205479454,0.7726027397260274
48201432804,0.12077294685990338,0.8007246376811594
48201452101,0.06412005457025921,0.7268758526603001
48201452300,0.057623049219687875,0.24969987995198079
48201452701,0.0277337559429477,0.08399366085578447
48201454400,0.0,1.0
48201520501,0.10711493354182955,0.40578577013291633
48201521202,0.060836501901140684,0.5240811153358682
48201522201,0.05641421947449768,0.4806800618238022
48201531500,0.02066115702479339,0.3421487603305785
48201532102,0.058634538152610445,0.7807228915662651
48201532302,0.019148936170212766,0.6652482269503546
48201533500,0.02903225806451613,0.15161290322580645
48201552603,0.08657757117954677,0.9447995351539803
48201210900,0.20059435364041606,0.6151560178306092
48201211101,0.2390139335476956,0.5980707395498392
48201220701,0.16481294236602628,0.673407482305359
48201220900,0.19047619047619047,0.5773809523809523
48201222504,0.0574468085106383,0.9957446808510638
48201230400,0.0711523588553751,0.5529775715390565
48201231800,0.0033112582781456954,0.36423841059602646
48201240101,0.16944444444444445,1.0
48201240102,0.3087855297157623,0.8449612403100775
48201251200,0.07692307692307693,0.2938963210702341
48201310300,0.30009496676163344,0.5679012345679012
48201311900,0.13111888111888112,0.4772727272727273
48201320601,0.118508655126498,0.5725699067909454
48201330500,0.042348955392433656,0.26990400903444384
48201333301,0.23255813953488372,0.8837209302325582
48201333903,0.07632999228989977,0.5150346954510409
48201333904,0.026128266033254157,0.5078384798099762
48201410102,0.1990686845168801,0.8913465269693442
48201421601,0.29196337741607326,0.9776195320447609
48201423204,0.2814549791293977,0.979129397734049
48201423401,0.1305587229190422,0.5376282782212086
48201432003,0.23921200750469043,1.0
48201451405,0.21771771771771772,0.8025525525525525
48201451700,0.06589958158995816,0.5543933054393305
48201452001,0.06204906204906205,0.7152477152477152
48201453001,0.02249718785151856,0.32395950506186727
48201520301,0.07568113017154389,0.6831483350151363
48201521201,0.04155124653739612,0.6149584487534626
48201521702,0.1530324400564175,0.9421720733427362
48201530101,0.13581037796284434,0.6623959000640615
48201530800,0.045112781954887216,0.40010741138560685
48201532101,0.15609756097560976,0.525609756097561
48201541802,0.06780538302277432,0.8747412008281573
48201550102,0.121414913957935,1.0
48201553300,0.10226104830421377,1.0
48201210800,0.16907216494845362,0.7041237113402062
